name,address,tags,rate,ID,representative_menu,place_price,menu_list,iamge_URL
남포면옥,서울 중구 을지로3길 24,한식,5.0,11664585,냉면,15000,"{'갈비탕': 15000, '어복쟁반(대)': 95000, '어복쟁반(중)': 85000, '어복쟁반(소)': 75000, '한우불고기150g': 33000, '수육 대': 35000, '온면': 15000, '육개장': 13000, '쟁반만두': 12000, '쟁반고기': 35000, '빈대떡': 13000, '만두국': 13000, '떡만두': 13000, '비빔냉면': 14000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190411_46%2F1554969319939NNIjV_JPEG%2FVzidxj3qMjzebhOtCeJKXMpd.jpeg.jpg
호수집,서울 중구 청파로 443,한식,5.0,37581971,닭꼬치,2700,"{'오삼불고기': 20000, '닭도리탕 특대': 42000, '사리추가': 2000, '오징어불고기': 10000, '볶음밥': 2000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190629_82%2F1561808164675ioQTs_JPEG%2FaGKbB2TSdbZPLFzuVTU3vaTj.jpeg.jpg
희락갈치,서울 중구 남대문시장길 22-6,한식,5.0,11710149,갈치조림 1인분,12000,"{'고등어조림': 12000, '모듬생선구이': 12000, '삼치구이': 10000, '고등어구이': 10000, '청국장': 7000, '코다리양념구이': 10000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210603_223%2F1622727357984gaBlc_JPEG%2FRUYnRK9L0vlJ1eOc_fNUVQkS.jpg
소제이 서울시청점,서울 중구 남대문로1길 22 1층 소제이 서울시청점,한식,5.0,1933247071,에레이꽃갈비 300g,30000,"{'소꼬리찜 中': 50000, '매운소꼬리찜 中': 53000, '소꼬리찜 大': 60000, '매운소꼬리찜 大': 63000, '맛보기 소꼬리찜': 30000, '차돌된장찌개': 8000, '차돌김치찌개': 8000, '오드레기': 12000, '육회비빔밥': 7000, '쫄동': 7000, '고급명란장': 5000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230907_151%2F1694074289987SB8UR_JPEG%2F320611455_878195100279300_7177443399565337403_n.jpg
숭례도담,서울 중구 세종대로18길 14,한식,5.0,1213744451,김치찜 정식 (김치찜+ 국),11000,"{'보쌈(소)': 29000, '보쌈(중)': 39000, '명란구이': 20000, '바지락술찜': 20000, '김치찜-소-': 22000, '김치찜-중-': 32000, '낙지볶음-소-': 28000, '낙지볶음-중-': 38000, '대파전': 13000, '백골뱅이무침': 20000, '술국': 10000, '두부한모': 5000, '맛보기보쌈 1인': 12000, '귀빈한상': 94000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230210_37%2F1676040402038oO0IL_JPEG%2FKakaoTalk_20230210_234331015_09.jpg
을지 작업장,서울 중구 충무로5길 26 1층,한식,5.0,1796383109,국내산곱창모듬,25000,"{'염통': 16000, '곱개장전골': 19900, '차돌박이': 25000, '특양구이': 28000, '국내산대창': 26000, '국내산곱창': 26000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231116_96%2F1700129573831MYufr_JPEG%2FKakaoTalk_20231116_185836292.jpg
덕수정,서울 중구 정동길 41,한식,5.0,13006904,부대찌개,9000,"{'오징어볶음': 12000, '삼치구이': 12000, '순두부찌개': 7000, '된장찌개': 7000, '생삼겹살(180g)': 16000, '제육볶음': 10000, '닭볶음탕': 30000, '골뱅이': 20000, '햄사리': 3000, '라면사리': 1000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_108%2F1441049197041H95x1_JPEG%2F97151593023826_0.jpg
굴예찬,서울 중구 다산로 243,한식,5.0,13161228,굴보쌈 대,48000,"{'장어정식': 18000, '버섯굴전': 19000, '버섯굴국밥': 9000, '버섯 굴탕': 9000, '버섯굴순두부': 9000, '버섯특굴탕': 11000, '장어돌솥비빔밥': 16000, '버섯굴해장국': 9000, '버섯굴돌솥비빔밥': 10000, '한치회비빔밥': 10000, '굴떡국': 9000, '알새우비빔밥': 10000, '생굴회': 22000, '굴무침': 22000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_99%2F1441000105087bC4Le_JPEG%2F106576478555650_0.jpg
오장동흥남집 본점,서울 중구 마른내로 114 흥남집,한식,5.0,11678488,회 비빔냉면,14000,"{'고기비빔냉면': 14000, '섞임냉면': 14000, '물냉면': 14000, '온면': 14000, '수육': 28000, '회무침 중': 20000, '회무침 대': 28000, '면사리': 7000, '소주': 4000, '맥주': 4000, '수제만두 4개': 7000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_189%2F1441017513661hW7Tl_JPEG%2F11678488_0.jpg
오장동함흥냉면,서울 중구 마른내로 108 오장동함흥냉면,한식,5.0,19866570,회냉면,14000,"{'물냉면': 14000, '비빔냉면': 14000, '온면': 14000, '수육': 28000, '회무침 중': 14000, '만두': 10000, '사리': 7000, '회무침 대': 28000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_177%2F1441019989480r9tIA_JPEG%2F156155413839984_0.jpg
명동 더식당 본점,서울 중구 명동10길 36 2층,한식,5.0,37036817,꼬막비빔밥+황태칼국수+상추쌈+마늘김치,12900,"{'불맛쭈꾸미+황태칼국수+상추쌈+마늘김치': 12900, '장작불고기+열무냉국수+상추쌈+마늘김치': 12900, '인기강력추천1 기본정식+화덕피자 2인': 40800, '인기추천2기본정식+버터구이랍스타 2인': 64800, '절정풀세트 기본정식+랍스타+피자 2인': 79800}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220805_227%2F1659679962007mRA2h_JPEG%2Fkowo541Aw7PA2yaocRcN5W_S.jpg
청도미나리식당 동대문역사문화공원점,서울 중구 을지로43길 7 지하1층,한식,5.0,1538152419,미나리 샤브샤브(2인이상 주문),28000,"{'미나리 샤브샤브 점심특선(2인이상)': 24000, '미나리 오리전골 반마리(400g)': 36000, '미나리 오리불고기 반마리(400g)': 36000, '이태원 불냉면': 7000, '미나리전': 7000, '왕만두4개': 6000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231026_134%2F1698298643955YA4eK_JPEG%2F1698297760247.jpg
영덕회식당,서울 중구 창경궁로1길 6 1층 영덕회식당,한식,5.0,11592607,막회,30000,"{'과메기': 27000, '문어숙회': 28000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221029_168%2F1667043051211VFN6M_JPEG%2F20221013_175114.jpg
오덕장 을지로본점,서울 중구 을지로 110 2층,한식,5.0,1084477778,오징어 전골 (점심),9500,"{'오징어 볶음 (점심)': 10500, '오징어튀김&야채튀김': 12000, '모둠전': 25000, '오징어 제육 (점심)': 10500, '오 정식': 13000, '덕 정식': 17000, '덕장 세트': 65000, '오덕 세트': 49000, '오징어 제육 (저녁)': 12000, '오징어 전골 (저녁)': 12000, '오징어 볶음 (저녁)': 12000, '수육(한접시)': 16000, '수육(반접시)': 9000, '더덕구이': 8000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230821_276%2F16926115474304nB8M_JPEG%2F5I0A2999.
심퍼티쿠시 서울역점,서울 중구 세종대로 14 그랜드센트럴 1층 102호,"양식",5.0,1301947082,고추오일 명란크림 파스타,21000,"{'차돌 고사리 파스타': 22000, '볏짚 숙성 오리 가슴살 스테이크': 36500, '숯불 이베리코 플루마 스테이크': 48500, '알배추 들기름마요 샐러드': 16500, '엔초비 & 로메인 샐러드': 16500, '쵸리조 라구 파스타': 20000, '게살 새우 버터 파스타': 22000, '참치 타르타르': 22000, '구운 관자': 23000, '갑오징어 카르파치오': 24000, '트러플 크림 뇨끼': 24500, '송고버섯 리조또': 19500, '숯불 닭목살 곤드레 리조또': 21500, '백골뱅이 청어알 리조또': 24500}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230713_96%2F1689220633021gQRXU_JPEG%2F%2528dot_kim%2529_szimpatikus_interior_-165.jpg
서울부띠끄,서울 중구 만리재로 209-1,"양식",5.0,1423886812,곱창토마토리조또,15900,"{'곱창까르보나라': 16900, '시금치바질크림파스타': 18500, '가리비로제파스타': 15900, '시금치피자': 16900, '에그인헬': 15500, '부띠끄치킨': 19500, '피쉬앤칩스': 18900, '감바스': 14500, '치즈떡볶이': 13500, '시푸드상하이파스타': 15900}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190415_196%2F1555313845608y256y_JPEG%2Fc0F9HWaBM5VbhBypLAydaT6y.jpg
부두 비스트로테크,서울 중구 명동7길 13 6층,"양식",5.0,1348575405,새우 치킨 까르보나라,26000,"{'등심스테이크': 55000, '파스트라미 감자와플': 25000, '버섯크림리조또': 24000, '케이준 크림 뇨끼': 26000, '미트소스를 채워낸 라자냐': 24000, '토마토해산물찜&마늘빵': 25000, '크로크마담': 23000, '유자소스를 곁들인 훈제연어샐러드': 25000, '데일리 쉐프 추천메뉴': -1}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230515_277%2F1684139070736Onirq_JPEG%2F%25C8%25A3%25C5%25DA28_%25BA%25CE%25B5%25CE_%25BA%25F1%25BD%25BA%25C6%25AE%25B7%25CE%25C5%25D8_%25B7%25CE%25B0%25ED_%25C0%25CC%25B9%25CC%25C1%25F6.jpg
만리재 비스트로,서울 중구 만리재로 201,"양식",5.0,1044477499,뇨끼 아라비아따,20000,{},https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_226%2F1548917961008nNn7d_JPEG%2FYEkWObpGRvtVA5lwvSk-LLRI.jpg
프라테르,서울 중구 다산로38길 68 1층,"양식",5.0,1010478227,런치 세트메뉴,17000,"{'은대구 파스타': 24000, '양갈비&토마토초리조 빠에야': 39000, '관자': 22000, '어란파스타': 22000, '게살 파스타': 23000, '블랙트러플파스타': 30000, '망고샐러드': 15000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231026_98%2F1698320259282QbONw_JPEG%2FIMG_3339.jpeg
우르르,서울 중구 충무로 31 1층 우르르,"양식",5.0,1401702009,함박 치즈스파게티,11200,"{'조개곰탕면과 야채튀김': 12000, '해산물 팡팡 도리아!': 12000, '특제치킨 도리아': 11200, '나폴리탄 위에 새우튀김': 11200, '가라아게가 와 뽀모도로': 11600, '가라아게 김치볶음밥': 11200, '함박 치즈 김치 볶음밥': 10400, '레트로 새우 까르보나라': 11200, '우르르 봉골레': 12000, '긴자식 가라아게 6pcs': 9000, '캄파리하이볼': 9000, '발사믹 버섯볶음': 8000, '새우후라이와 사라다': 10000, '클라우드생맥주': 4500}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230903_136%2F1693675326711QiWgL_JPEG%2F1000003672.jpg
서울신라호텔 더 파크뷰,서울 중구 동호로 249,"양식",5.0,13166754,12월 1~20일 저녁 성인,195000,"{'12월 1~20일 저녁 어린이': 95000, '12월 21~31일 저녁 성인': 215000, '12월 21~31일 저녁 어린이': 105000, '12월 점심 주중 성인': 179000, '12월 점심 주말/공휴일 성인': 185000, '12월 점심 어린이': 90000, '저녁 성인': 185000, '저녁 어린이': 90000, '점심 주말/공휴일 성인': 175000, '점심 어린이': 85000, '점심 주중 성인': 168000, '아침 성인': 80000, '아침 어린이': 40000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171130_30%2F1512046947127eEc08_JPEG%2F0000_.jpg
시즈닝 신당,서울 중구 다산로40길 23 1층 상가 시즈닝,"양식",5.0,1603509188,트러플 화이트 라구소스 파스타,18000,"{'전복 리조또': 19000, '부라타치즈샐러드': 16000, '오징어먹물리조또': 18000, '해산물 스튜': 28000, '봉골레': 17000, '해산물 파스타': 19000, '트러플 화이트 라구 파스타': 18000, '1+한우 채끝 등심 스테이크': 39000, '연어 카르파치오 샐러드': 18000, '샤퀴테리': 20000, '모든 치즈 플래터': 20000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220302_230%2F164621497174466Pif_JPEG%2F20220302_185248.jpg
콘피에르,서울 중구 세종대로 14 그랜드센트럴 지하 2층,"양식",5.0,1343969288,2023 겨울 디너코스(9코스),89000,{'2023 겨울 런치코스(7코스)': 59000},https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230707_97%2F1688690795511nGrIJ_JPEG%2F%2528dot_kim%2529_confier_%2528original%2529_-87.jpg
정원레스토랑 어반가든,서울 중구 정동길 12-15,"양식",5.0,11736109,평일런치세트(11:30~14:30),74500,"{'평일코스메뉴(11:30~14:30)': 62500, '어반가든 전메뉴 홈페이지 확인가능': 108000, '해산물 파스타(오일,크림,토마토)': 18500, '어반가든파스타': 21000, '관자알리오올리오': 21900, '명란 로제파스타': 21900, '트러플 풍기 파스타': 24900, '꽃게 로제파스타': 27500, '누룽지뚝배기파스타': 29900, '새우 로제 리조또': 21900, '비프 함박스테이크': 43000, '꽃등심 스테이크(300~350g)': 63000, '가든 프리미엄 바베큐': 118500, '토마호크 스테이크': 165000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231124_259%2F1700803335610PJ0jt_JPEG%2F_MG_0593.jpg
서울다이닝,서울 중구 동호로 272 디자인하우스,"양식",5.0,38643367,런치 5종코스,70000,"{'디너코스': 130000, '와인': 185000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220706_156%2F1657093103654pbAHr_PNG%2F%25C4%25B3%25C4%25A1%25C5%25D7%25C0%25CC%25BA%25ED_%25BC%25AD%25BF%25EF%25B4%25D9%25C0%25CC%25B4%25D7.png
콘드에뻬뻬,서울 중구 장충단로8길 21 1층,"양식",5.0,1777182536,프렌치토스트,15000,"{'단호박스프': 13000, '시저샐러드': 15000, '토마토부라타샐러드': 18000, '에그베네딕트': 21000, '불고기샌드위치': 19000, '버터쉬림프': 17000, '바지락와인찜': 23000, '버터치킨스테이크': 32000, '화이트트러플러구파스타': 23000, '엔초비파스타': 19000, '쭈꾸미파스타': 24000, '전복내장리조또': 23000, '크림치킨리조또': 23000, '한우채끝 스테이크': 45000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230502_85%2F1683038580467Jwqrt_JPEG%2FA885E121-12AF-4856-A8A3-DD8A3B5337E6.jpeg
성실한 부엌,서울 중구 청계천로 100 시그니처타워 지하 1층,"양식",5.0,1224952398,키조개 크림 파스타,23900,"{'풍기 스테이크 크림 리조또': 22900, '와인': -1, '베이컨 크림 파스타': 15900, '뽀모도로 파스타': 15900, '봉골레 파스타': 15900, '새우 로제 파스타': 17900, '해산물 뚝배기 스튜 파스타': 19900, '큐브 스테이크 라이스': 16900, '찹스테이크': 33000, '살치살 스테이크(260g)': 44000, '마르게리따 피자': 19900, '페퍼로니 피자': 19900, '고르곤졸라 피자': 19900, '베이컨포테이토 피자': 19900}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210206_46%2F1612598673006MKAqc_JPEG%2FNbz9qvpjfevl6iU8N7Tnopo4.jpg
오드하우스,서울 중구 정동길 33 신아기념관 G층,"양식",5.0,1318914126,하우스 샐러드,17000,"{'트러플 아보카도 샐러드': 19000, '풀드 포크 토스트': 24000, '에그 베네딕트': 20000, '제철 과일 토스트': 21000, '프렌치 토스트': 19000, '오드 브렉퍼스트': 25000, '포르치니 파스타': 23000, '오트라이스 보울': 24000, '홍합스튜&브레드': 18000, '부라타 토마토 샐러드(디너 메뉴)': 21000, '관자구이(디너 메뉴)': 21000, '샴피뇽(디너 메뉴)': 21000, '라구 멜란자네(디너 메뉴)': 27000, '엔다이브 크림치즈(디너 메뉴)': 18000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221006_266%2F166504640484809yUv_JPEG%2Foddhaus.jpg
미국식 신당점,서울 중구 다산로39길 35 1층,"양식",5.0,1294252896,Bust burger,12900,{'Tater tots': 4900},https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221216_128%2F1671180443952rSngc_JPEG%2F06C98250-7A46-4839-873D-C73958ABD972.jpeg
도치피자 장충,서울 중구 동호로24길 27-6,"양식",5.0,31161142,디아볼라,24000,"{'꽈트로 포르마지': 26500, '프리마베라': 26500, '스타 피자': 27000, '고르곤졸라': 22000, '베르나도치': 23500, '판체타': 23000, '감베리 크레마': 19500, '감베리 에 루꼴라': 23500, '버팔로 포모도로': 21000, '오르조 리조또(보리)': 23000, '감베리 풍기 샐러드': 18500, '시저샐러드': 17500, '카프레제': 17000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210111_83%2F1610354991280BF4P7_PNG%2FQ1BSCBqmKktwJA9escYPfECN.png
경일옥 핏제리아,서울 중구 을지로16길 2-1,"양식",5.0,1032946375,마르게리따,23000,"{'알트로 베르데': 26000, '디아볼라': 24000, '노체 고르곤졸라': 25000, '뽀모도리니 로마나': 26000, '경일식품 대파': 24000, '을지로 컴비네이션': 28000, '마리나라': 15000, '포카챠': 8000, '카프레제(Caprese)': 18000, '루꼴라 꼰 그라나 빠다노 셀러드': 12000, '까르보나라': 18000, '아마트리치아나': 18000, '솔트 앤 돌체': 19000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181117_161%2F1542462279237d14bP_JPEG%2FDVmbYZ5em_KZpA6lPD5UDYiS.jpg
헤이 지니,서울 중구 을지로12길 7 2층,"양식",5.0,1738793227,한우 채끝 스테이크,38000,"{'한우 라구 파스타': 19000, '홈메이드 잠봉과 뇨끼 포르마지오크림': 19000, '비프 크림 파스타': 19000, '엔쵸비 문어 파스타': 18000, '양송이 튀김': 15000, '감바스': 18000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231102_272%2F1698929681480prxMh_JPEG%2F20230918_171545.jpg
다운타우너 광화문,서울 중구 세종대로 136 SFC몰 B1층 다운타우너 광화문,"양식",5.0,1232696474,아보카도 버거,11800,"{'크리스피 치킨 버거': 9800, '갈릭 버터 프라이즈': 6800, '아보카도 에그 치즈버거': 13800, '베이컨 에그 치즈버거': 12300, '에그 치즈 버거': 9800, '트러플 머쉬룸 버거': 12800, '돼지갈비 튀김 버거': 11300, '3X 치즈 버거': 14300, '오리지널 치킨': 11300, '갈릭 버터 치킨': 13800, '크리스피 대파 치킨': 13800, '허니콘 프라이즈': 6800, '갈비 라구 프라이즈': 7800, '김치 치즈 프라이즈': 7800}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230816_95%2F1692157984572dIdnl_PNG%2F7.png
보틀러,서울 중구 퇴계로27길 28 한영빌딩 1층,"양식",5.0,1538911146,싸먹는 우니파스타,34000,"{'애피타이저': 20500, '밸류와인(각1병 할인가)': 82250, '프리미엄와인': 373000, '커피': 4750, '판체타&미니양배추 바삭한계란후라이': 21000, '브레이징한문어와매쉬감자': 29000, '을지로 골뱅이 알 아히요': 24000, '계절과일과 프로슈토': 12000, '7가지 이탈리안 올리브': 12000, '치즈보드': 12000, '트러플 감자튀김': 11000, '솔티드 카라멜을 곁들인 초코무스': 10000, '더운야채를 곁들인 채끝 스테이크': 81000, '화이트라구크림파스타': 20000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230623_294%2F1687515775453cyjxE_JPEG%2F%25BA%25B8%25C6%25B2%25B7%25AF_04.jpg
시옷시옷음식작업소,서울 중구 수표로 30 OK빌딩 2층,"양식",5.0,491496915,스테이크(와규),55000,"{'생트러플 파스타': 34000, '데일리 샐러드': 8000, '알리오올리오': 13000, '라구파스타': 15000, '버섯크림 리조또': 16000, '비프카르파쵸': 18000, '호박피자': 18000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230302_295%2F1677755384349QYh0B_JPEG%2F1675322175020-1.jpg
MXL,서울 중구 충무로5길 18,"양식",5.0,1656979437,와인,-1,{'음식': -1},https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200818_6%2F1597724723776LIGvX_JPEG%2Fimage.jpg
피에르가니에르서울,서울 중구 을지로 30 롯데호텔 신관 35층 피에르 가니에르,"양식",5.0,1487396046,런치,-1,{'디너': -1},https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171130_24%2F1512015408455PVTbC_JPEG%2Fp_%25282%2529.jpg
브레라,서울 중구 동호로17길 295 대명빌딩2층,"양식",5.0,36513384,마르게리타 피자,19900,"{'가지 라자냐': 17800, '살라미 햄& 치즈 플레이트': 49900, '하우스 와인(잔)': 7800, '하우스 와인(병)': 30000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190723_207%2F1563837711898C2qMp_JPEG%2FNH_-cXiO6As1_IkNaYN1Q1S0.jpg
마노디셰프 명동점,서울 중구 명동길 26 유네스코회관 11층,"양식",5.0,19852170,마노디셰프 품격코스,79900,"{'랍스터 & 한우 채끝 등심 스테이크 (150g 기준)': 109900, '봉골레 알리올리오 파스타': 26900, '프리미엄 씨푸드 파스타 ((로제소스 / 토마토소스 중 택 1)': 27900, '관자 알리올리오 파스타': 27900, '참송이 크림 뇨끼 파스타': 27900, '스테이크 피자': 33900, '블루베리 & 루꼴라 피자': 29900, '마르게리따 피자': 25900, '흑임자 & 버섯 리조또': 25900, '스테이크 & 스파이시 라이스': 29900}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181205_166%2F1544005569692ea7lA_JPEG%2FmSkK_ef12dT_APQN6eC-_LnK.JPG.jpg
을지로제,서울 중구 수표로 48-17 2층 을지로제,"양식",5.0,1433536814,누룽지 통닭 파스타(1.5인분),24000,"{'닭다리빠네파스타(1.5인분)': 24000, '몬테크리스토': 17000, '씨푸드매콤라이스': 16000, '스테이크머쉬룸파스타': 23000, '할라피뇨갈릭파스타': 16000, '아마트리치아나': 16000, '씨.토.파': 16000, '씨푸드크림파스타': 16000, '쉬림프올리오파스타': 16000, '머쉬룸 크리미 리조또': 16000, '꼬깔 리코타 샐러드': 14000, '시져샐러드': 14000, '을지로제 부채살 스테이크 (200g)': 29000, '감바스': 16000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230614_176%2F16867416423677QMVG_JPEG%2FIMG_9951.jpeg
지금 여기가 맨 앞,서울 중구 을지로20길 16 3층,"양식",5.0,1340838937,북어 알리오 올리오 - 스파게티니,13000,{'나물 듬뿍 파스타': 14000},https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221006_133%2F1665043160094zhcX5_PNG%2F%25B7%25CE%25B0%25ED.png
메이드인시카고피자,서울 중구 덕수궁길 5 2층,"양식",5.0,37108135,토마토미트 스파게티,15000,"{'[ PIZZA ] 고구마 피자 8인치': 30000, '[ PIZZA ] 페퍼로니 피자 8인치': 30000, '[ PIZZA ] 콤비네이션 피자 8인치': 32000, '[ PIZZA ] 몬스터 피자 8인치': 37000, '치즈스틱(3ps)': 3000, '오징어링(3ps)': 3000, '텐더(3ps)': 3000, '모듬튀김': 8000, '버팔로윙': 8000, '리코타치즈 셀러드': 12000, '셀러드': 9000, '포테이토': 7000, '시카고핫도그': 7000, '[ PIZZA ] 클래식 피자 6인치': 16000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220709_148%2F1657348269453bxOT5_JPEG%2Fmv_actors5.jpg
광화문 몽로,서울 중구 세종대로21길 40 TV조선 씨스퀘어빌딩 1층 광화문몽로,"양식",5.0,38556717,엘본 스테이크,110000,"{'제비추리 스테이크': 55000, '박찬일식 닭튀김(6조각)': 22000, '가지 라자냐': 27000, '포르치니 수제비 파스타': 27000, '옥수수 감자뇨끼': 29000, '해산물 오일파스타': 29000, '런치 구운단호박 샐러드': 15000, '런치 닭가슴살 샐러드': 17000, '런치 생연어 샐러드': 19000, '런치 스테이크 샐러드': 22000, '런치 덮밥': -1, '런치 파스타': -1, '문어 샐러드': 32000, '연어 그라블락스': 28000}",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201012_33%2F16024782729224UQin_JPEG%2F5V5uKmzGfnBLEVCVr3uU0PBM.jpg
사유의서재 남산,서울 중구 퇴계로20길 13,"양식",5.0,1388682402,치즈휠 라구파스타,24000,{},https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230504_138%2F1683133756035Rjgnm_JPEG%2F%25C5%25A9%25B1%25E2%25BA%25AF%25C8%25AF%25BC%25BC%25C6%25AE%25B8%25DE%25B4%25BA.jpg
웨스틴 조선 서울 나인스 게이트,서울 중구 소공로 106,"양식",5.0,20753494,9TH GATE,200000,{'HERENDY': 250000},https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230131_159%2F1675147177989532KE_JPEG%2FNG_%25C3%25A4%25B3%25A1%25BD%25BA%25C5%25D7%25C0%25CC%25C5%25A9%25C5%25A9%25B7%25A6%25C4%25C9%25C0%25CC%25C5%25A9_%25B0%25A1%25B7%25CE.jpg
