name,address,tags,rate,ID,representative_menu,place_price,menu_list,iamge_URL
무키무키 종로창신점,서울 종로구 지봉로 77-4 1층,"중구, 놀거리, 실내",5.0,1411762619,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230630_219%2F1688121871124zJqGa_JPEG%2F%25C6%25DB%25B8%25A3%25BE%25C6.jpg
웨이브531,서울 용산구 한강대로80길 11-8 1층,"중구, 놀거리, 실내",5.0,1035638040,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231011_174%2F1697006620203V8zKC_JPEG%2FKakaoTalk_20231011_154250045_01.jpg
GDR아카데미 종로 광화문점,서울 종로구 율곡로 6 트윈트리 A동 지하2층,"중구, 놀거리, 실내",5.0,1396205604,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231102_219%2F1698919640733HNI0O_JPEG%2F%25BD%25BA%25B8%25B6%25C6%25AE_%25C7%25C3%25B7%25B9%25C0%25CC%25BD%25BA_%25B5%25EE%25B7%25CF%25BF%25EB_%25281102%2529.jpg
소울풀베이비,서울 성동구 매봉길 50 옥수파크힐스 상가 126동 1층 소울풀베이비,"중구, 놀거리, 실내",5.0,1266959352,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231101_84%2F1698824801420NecKT_PNG%2FIMG_0188.png
카페드앙팡 남영점,서울 용산구 한강대로77길 15 4층,"중구, 놀거리, 실내",5.0,1848969743,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181015_79%2F1539583513787wI8sY_JPEG%2FnapusNA3V2ixI6EPsun00C4X.jpg
레인보우몰리스,"서울 종로구 낙산길 196 208동 3층 2, 3, 4호","중구, 놀거리, 실내",5.0,1545031402,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230922_234%2F1695357585360jr2Yt_JPEG%2Ftemp_file.jpg
스카이짐 GDR 골프아카데미 & 헬스,서울 용산구 한강대로 273 B1 스카이짐,"중구, 놀거리, 실내",5.0,1317998488,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231115_178%2F1700026339493SOj92_JPEG%2F2%25C2%25F7_%25C1%25A2%25BC%25F6.jpg
국수포차,서울 용산구 새창로35길 10,"중구, 놀거리, 실내",5.0,479716854,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191220_22%2F15768028830186aSj2_JPEG%2FmUiC1h778Wgg82W7ifamiNiQ.jpeg.jpg
GDR아카데미 용산서울역점,서울 용산구 한강대로 366 트윈시티 남산 B2 GDR아카데미 용산 서울역점,"중구, 놀거리, 실내",5.0,1685444205,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231103_9%2F1698989753989Y5cov_JPEG%2FIMG_6560.jpeg
용문포차,서울 용산구 원효로41길 64,"중구, 놀거리, 실내",5.0,1300840172,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211211_290%2F1639158416005KymbD_JPEG%2F20211211_024333.jpg
자란다 키즈존,서울 마포구 마포대로 122 1층,"중구, 놀거리, 실내",5.0,1783319321,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211101_251%2F1635756263418difck_JPEG%2F%25C1%25A6%25B8%25F1_%25BE%25F8%25C0%25BD.jpg
엘지포차,서울 종로구 종로39길 16-1 1층,"중구, 놀거리, 실내",5.0,1741033739,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220401_106%2F1648799535326lOOfP_JPEG%2FKakaoTalk_20220218_121836842.jpg
남영포차,서울 용산구 한강대로87길 8 2층,"중구, 놀거리, 실내",5.0,1225452856,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231026_272%2F1698330423424nx4it_JPEG%2Ftemp_file.jpg
치즈클라이밍,서울 용산구 원효로 134 대교빌딩 지하 102호,"중구, 놀거리, 실내",5.0,1909323918,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230228_239%2F1677578159090hijmw_PNG%2F490C863D-E9A9-49E5-9D32-1730013F5E2B.png
포차용산스타일,서울 용산구 새창로 149 1층,"중구, 놀거리, 실내",5.0,1882088744,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200808_85%2F1596893789669KVke9_JPEG%2FO-Z7kSMr0xJTbMtQWal-adi2.jpg
온앤오프골프아카데미 공덕점,서울 마포구 마포대로 204 마포에스케이허브블루 지하1층 비101~비111호,"중구, 놀거리, 실내",5.0,1135875150,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221231_216%2F1672467131643o5TEr_JPEG%2FIMG_6941.
크로스핏 남산,서울 용산구 한강대로72길 11-18 1층,"중구, 놀거리, 실내",5.0,1719108729,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220624_182%2F1656054027083gyHvw_PNG%2F8FEBC365-1AAB-4BEB-808D-5326AFF0849E.png
키움골프GDR아카데미 센트라스점,서울 성동구 왕십리로 410 센트라스 I동 상가 110호,"중구, 놀거리, 실내",5.0,1865197885,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191022_95%2F1571715845834lH9Hc_JPEG%2FGVd4OlOo-mUfbUOxPVnassfh.jpg
더프라자 골프 옥수점,"서울 성동구 독서당로 202 달07 애비뉴 지하 2층, TPZ GOLF STUDIO","중구, 놀거리, 실내",5.0,1344482355,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220318_186%2F1647566067986BVN6Q_JPEG%2Ftpz%25BF%25C1%25BC%25F6_002.jpg
지니풋살파크 용두동점,서울 동대문구 왕산로 68 용운빌딩 6층,"중구, 놀거리, 실내",5.0,1573715522,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230526_131%2F1685066574183uHuDH_JPEG%2FKakaoTalk_20230526_110145207_04.jpg
구이포차,서울 용산구 청파로 335-1 구이포차,"중구, 놀거리, 실내",5.0,13507648,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200408_63%2F1586324532131l2GFa_JPEG%2F77-XVGPY9EBfX4dMTOgEAPj5.jpg
자마이카골프100 아카데미 종로점,서울 종로구 종로 19 B3층,"중구, 놀거리, 실내",5.0,1532859014,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231120_105%2F1700453040142imtKn_JPEG%2FKakaoTalk_20231117_140112739.jpg
